best_reward,best_reward_std,best_score,step,test_episode,test_step,timing/test_time,timing/total_time,timing/train_time,timing/train_time_collect,timing/train_time_update,timing/update_speed,train_episode,train_step,update_step
8348.000578151941,0.0,8348.000578151941,37,152.0,587824.0,0.0,345.6286699771881,345.6286699771881,0.0,101.8536765575409,2192.4107165357927,216.0,757760.0,370.0
8348.000578151941,0.0,8348.000578151941,38,156.0,605292.0,0.0,355.7636296749115,355.7636296749115,0.0,104.94419384002686,2187.519844878853,217.0,778240.0,380.0
8348.000578151941,0.0,8348.000578151941,39,160.0,623292.0,0.0,365.2954876422882,365.2954876422882,0.0,107.43953537940979,2186.503877053467,225.0,798720.0,390.0
8348.000578151941,0.0,8348.000578151941,40,164.0,640276.0,0.0,375.45815658569336,375.45815658569336,0.0,110.67352962493896,2181.8676345975946,225.0,819200.0,400.0
8348.000578151941,0.0,8348.000578151941,41,168.0,657392.0,0.0,385.6088125705719,385.6088125705719,0.0,113.86334562301636,2177.5435950295523,233.0,839680.0,410.0
8355.657882643432,0.0,8355.657882643432,42,172.0,675596.0,0.0,394.6284122467041,394.6284122467041,0.0,115.83758568763733,2179.670731519114,240.0,860160.0,420.0
8355.657882643432,0.0,8355.657882643432,43,176.0,693940.0,0.0,403.60848450660706,403.60848450660706,0.0,117.74064230918884,2181.916470553245,241.0,880640.0,430.0
8355.657882643432,0.0,8355.657882643432,44,180.0,712332.0,0.0,414.314227104187,414.314227104187,0.0,121.15012407302856,2174.967551315578,249.0,901120.0,440.0
8355.657882643432,0.0,8355.657882643432,45,184.0,729424.0,0.0,424.50609731674194,424.50609731674194,0.0,124.52726888656616,2170.9935518602347,249.0,921600.0,450.0
8355.657882643432,0.0,8355.657882643432,46,188.0,746560.0,0.0,434.7292904853821,434.7292904853821,0.0,127.79847288131714,2167.049749392669,257.0,942080.0,460.0
8355.657882643432,0.0,8355.657882643432,47,192.0,764476.0,0.0,443.77433037757874,443.77433037757874,0.0,129.8381655216217,2169.0303699653387,263.0,962560.0,470.0
8355.657882643432,0.0,8355.657882643432,48,196.0,782328.0,0.0,452.49578881263733,452.49578881263733,0.0,131.60671973228455,2172.4843066043263,265.0,983040.0,480.0
8455.105399078913,0.0,8455.105399078913,49,200.0,800532.0,0.0,462.68193674087524,462.68193674087524,0.0,134.44744634628296,2168.919770390822,273.0,1003520.0,490.0
8455.105399078913,0.0,8455.105399078913,50,204.0,818920.0,0.0,473.15355229377747,473.15355229377747,0.0,137.75744199752808,2164.2022870499472,273.0,1024000.0,500.0
8455.105399078913,0.0,8455.105399078913,51,208.0,837460.0,0.0,483.5197985172272,483.5197985172272,0.0,140.9583387374878,2160.159735346983,281.0,1044480.0,510.0
8455.105399078913,0.0,8455.105399078913,52,212.0,855848.0,0.0,493.97174882888794,493.97174882888794,0.0,144.28911328315735,2155.912767328932,285.0,1064960.0,520.0
8455.105399078913,0.0,8455.105399078913,53,216.0,874120.0,0.0,504.3281261920929,504.3281261920929,0.0,147.5336616039276,2152.249584403643,289.0,1085440.0,530.0
8455.105399078913,0.0,8455.105399078913,54,220.0,892432.0,0.0,515.2139008045197,515.2139008045197,0.0,151.05091381072998,2146.525934709987,295.0,1105920.0,540.0
8455.105399078913,0.0,8455.105399078913,55,224.0,910556.0,0.0,525.2912995815277,525.2912995815277,0.0,153.86247324943542,2144.3340121897018,297.0,1126400.0,550.0
8455.105399078913,0.0,8455.105399078913,56,228.0,928652.0,0.0,534.7530024051666,534.7530024051666,0.0,156.17498064041138,2144.691090730974,305.0,1146880.0,560.0
8455.105399078913,0.0,8455.105399078913,57,232.0,946500.0,0.0,545.1615977287292,545.1615977287292,0.0,159.45159792900085,2141.3100351592902,308.0,1167360.0,570.0
8455.105399078913,0.0,8455.105399078913,58,236.0,964808.0,0.0,555.337587594986,555.337587594986,0.0,162.37232995033264,2138.9512010959093,313.0,1187840.0,580.0
8455.105399078913,0.0,8455.105399078913,59,240.0,983228.0,0.0,565.0675911903381,565.0675911903381,0.0,164.84996938705444,2138.3636556728093,318.0,1208320.0,590.0
8455.105399078913,0.0,8455.105399078913,60,244.0,1001612.0,0.0,575.4896395206451,575.4896395206451,0.0,167.9075219631195,2135.225233635015,321.0,1228800.0,600.0
8476.861990854306,0.0,8476.861990854306,61,248.0,1019996.0,0.0,585.6972026824951,585.6972026824951,0.0,170.85974550247192,2132.9792839683946,327.0,1249280.0,610.0
8476.861990854306,0.0,8476.861990854306,62,252.0,1038288.0,0.0,595.4859731197357,595.4859731197357,0.0,173.2936453819275,2132.3088323101215,329.0,1269760.0,620.0
8476.861990854306,0.0,8476.861990854306,63,256.0,1056260.0,0.0,604.6937122344971,604.6937122344971,0.0,175.302072763443,2133.708311985311,336.0,1290240.0,630.0
8476.861990854306,0.0,8476.861990854306,64,260.0,1074728.0,0.0,613.8710699081421,613.8710699081421,0.0,177.3331217765808,2135.171478590989,338.0,1310720.0,640.0
8476.861990854306,0.0,8476.861990854306,65,264.0,1093028.0,0.0,624.2237830162048,624.2237830162048,0.0,180.30571103096008,2132.5685374686245,345.0,1331200.0,650.0
8476.861990854306,0.0,8476.861990854306,66,268.0,1111504.0,0.0,634.7026278972626,634.7026278972626,0.0,183.64194893836975,2129.6272310673216,349.0,1351680.0,660.0
8476.861990854306,0.0,8476.861990854306,67,272.0,1129676.0,0.0,645.1496696472168,645.1496696472168,0.0,186.89000916481018,2126.886309575776,353.0,1372160.0,670.0
8476.861990854306,0.0,8476.861990854306,68,276.0,1147720.0,0.0,654.0935678482056,654.0935678482056,0.0,188.79286122322083,2129.1143476328875,359.0,1392640.0,680.0
8476.861990854306,0.0,8476.861990854306,69,280.0,1165652.0,0.0,663.3452394008636,663.3452394008636,0.0,190.8693127632141,2130.293421983907,361.0,1413120.0,690.0
8476.861990854306,0.0,8476.861990854306,70,284.0,1183748.0,0.0,672.7489287853241,672.7489287853241,0.0,193.07885551452637,2130.958428411657,368.0,1433600.0,700.0
8476.861990854306,0.0,8476.861990854306,71,288.0,1202140.0,0.0,683.3225741386414,683.3225741386414,0.0,196.45098662376404,2127.9554562249505,369.0,1454080.0,710.0
8482.898160127816,0.0,8482.898160127816,72,292.0,1220644.0,0.0,693.9435710906982,693.9435710906982,0.0,199.76657390594482,2124.8989996151654,377.0,1474560.0,720.0
8482.898160127816,0.0,8482.898160127816,73,296.0,1238860.0,0.0,704.6759338378906,704.6759338378906,0.0,203.19875741004944,2121.599345471519,380.0,1495040.0,730.0
8482.898160127816,0.0,8482.898160127816,74,300.0,1257268.0,0.0,714.9994728565216,714.9994728565216,0.0,206.27227401733398,2119.60995431967,385.0,1515520.0,740.0
8482.898160127816,0.0,8482.898160127816,75,304.0,1275612.0,0.0,724.202595949173,724.202595949173,0.0,208.2526786327362,2120.9534577639124,391.0,1536000.0,750.0
