t_s,segment,position_km,speed_ms,speed_kmh,speed_limit_ms,over_limit_ms,action,action_name,energy_kwh
1190.0,198,19.800,20.497,73.79,22.20,0.00,2,Cruise,31.4265
1191.0,198,19.800,20.512,73.84,22.20,0.00,2,Cruise,31.4265
1192.0,198,19.800,20.526,73.89,22.20,0.00,2,Cruise,31.4265
1193.0,198,19.800,20.541,73.95,22.20,0.00,2,Cruise,31.4265
1194.0,199,19.900,20.555,74.00,22.20,0.00,2,Cruise,31.4265
1195.0,199,19.900,20.555,74.00,22.20,0.00,2,Cruise,31.5281
1196.0,199,19.900,20.555,74.00,22.20,0.00,2,Cruise,31.6297
1197.0,199,19.900,20.555,74.00,22.20,0.00,2,Cruise,31.7313
1198.0,199,19.900,20.555,74.00,22.20,0.00,2,Cruise,31.8329
1199.0,200,20.000,20.555,74.00,22.20,0.00,2,Cruise,31.9345
1200.0,200,20.000,20.581,74.09,22.20,0.00,2,Cruise,31.9345
1201.0,200,20.000,20.608,74.19,22.20,0.00,2,Cruise,31.9345
1202.0,200,20.000,20.634,74.28,22.20,0.00,2,Cruise,31.9345
1203.0,201,20.100,20.660,74.38,22.20,0.00,2,Cruise,31.9345
1204.0,201,20.100,20.702,74.53,22.20,0.00,2,Cruise,31.9345
1205.0,201,20.100,20.743,74.68,22.20,0.00,2,Cruise,31.9345
1206.0,201,20.100,20.785,74.82,22.20,0.00,2,Cruise,31.9345
1207.0,201,20.100,20.826,74.97,22.20,0.00,2,Cruise,31.9345
1208.0,202,20.200,20.867,75.12,22.20,0.00,2,Cruise,31.9345
1209.0,202,20.200,20.874,75.15,22.20,0.00,2,Cruise,31.9345
1210.0,202,20.200,20.881,75.17,22.20,0.00,2,Cruise,31.9345
1211.0,202,20.200,20.888,75.20,22.20,0.00,2,Cruise,31.9345
1212.0,202,20.200,20.895,75.22,22.20,0.00,2,Cruise,31.9345
1213.0,203,20.300,20.902,75.25,22.20,0.00,2,Cruise,31.9345
1214.0,203,20.300,20.973,75.50,22.20,0.00,2,Cruise,31.9345
1215.0,203,20.300,21.043,75.76,22.20,0.00,2,Cruise,31.9345
1216.0,203,20.300,21.113,76.01,22.20,0.00,2,Cruise,31.9345
1217.0,203,20.300,21.184,76.26,22.20,0.00,2,Cruise,31.9345
1218.0,204,20.400,21.254,76.51,22.20,0.00,2,Cruise,31.9345
1219.0,204,20.400,21.254,76.51,22.20,0.00,2,Cruise,32.0100
1220.0,204,20.400,21.254,76.51,22.20,0.00,2,Cruise,32.0854
1221.0,204,20.400,21.254,76.51,22.20,0.00,2,Cruise,32.1609
1222.0,205,20.500,21.254,76.51,22.20,0.00,2,Cruise,32.2363
1223.0,205,20.500,21.308,76.71,22.20,0.00,2,Cruise,32.2363
1224.0,205,20.500,21.363,76.91,22.20,0.00,2,Cruise,32.2363
1225.0,205,20.500,21.417,77.10,22.20,0.00,2,Cruise,32.2363
1226.0,205,20.500,21.472,77.30,22.20,0.00,2,Cruise,32.2363
1227.0,206,20.600,21.526,77.49,22.20,0.00,2,Cruise,32.2363
1228.0,206,20.600,21.527,77.50,22.20,0.00,2,Cruise,32.2363
1229.0,206,20.600,21.527,77.50,22.20,0.00,2,Cruise,32.2363
1230.0,206,20.600,21.528,77.50,22.20,0.00,2,Cruise,32.2363
1231.0,206,20.600,21.529,77.50,22.20,0.00,2,Cruise,32.2363
1232.0,207,20.700,21.530,77.51,22.20,0.00,2,Cruise,32.2363
1233.0,207,20.700,21.560,77.62,22.20,0.00,2,Cruise,32.2363
1234.0,207,20.700,21.591,77.73,22.20,0.00,2,Cruise,32.2363
1235.0,207,20.700,21.621,77.84,22.20,0.00,2,Cruise,32.2363
1236.0,208,20.800,21.652,77.95,22.20,0.00,2,Cruise,32.2363
1237.0,208,20.800,21.681,78.05,22.20,0.00,2,Cruise,32.2363
1238.0,208,20.800,21.711,78.16,22.20,0.00,2,Cruise,32.2363
1239.0,208,20.800,21.740,78.26,22.20,0.00,2,Cruise,32.2363
1240.0,208,20.800,21.769,78.37,22.20,0.00,2,Cruise,32.2363
1241.0,209,20.900,21.798,78.47,22.20,0.00,2,Cruise,32.2363
1242.0,209,20.900,21.798,78.47,22.20,0.00,2,Cruise,32.3774
1243.0,209,20.900,21.798,78.47,22.20,0.00,2,Cruise,32.5185
1244.0,209,20.900,21.798,78.47,22.20,0.00,2,Cruise,32.6596
1245.0,209,20.900,21.798,78.47,22.20,0.00,2,Cruise,32.8008
1246.0,210,21.000,21.798,78.47,22.20,0.00,2,Cruise,32.9419
1247.0,210,21.000,21.798,78.47,22.20,0.00,2,Cruise,33.0734
1248.0,210,21.000,21.798,78.47,22.20,0.00,2,Cruise,33.2050
1249.0,210,21.000,21.798,78.47,22.20,0.00,2,Cruise,33.3365
1250.0,211,21.100,21.798,78.47,22.20,0.00,2,Cruise,33.4681
1251.0,211,21.100,21.868,78.72,22.20,0.00,2,Cruise,33.4681
1252.0,211,21.100,21.937,78.97,22.20,0.00,2,Cruise,33.4681
1253.0,211,21.100,22.007,79.22,22.20,0.00,2,Cruise,33.4681
1254.0,211,21.100,22.076,79.47,22.20,0.00,2,Cruise,33.4681
1255.0,212,21.200,22.145,79.72,22.20,0.00,2,Cruise,33.4681
1256.0,212,21.200,22.146,79.72,22.20,0.00,2,Cruise,33.4681
1257.0,212,21.200,22.146,79.73,22.20,0.00,2,Cruise,33.4681
1258.0,212,21.200,22.147,79.73,22.20,0.00,2,Cruise,33.4681
1259.0,213,21.300,22.147,79.73,22.20,0.00,2,Cruise,33.4681
1260.0,213,21.300,22.147,79.73,22.20,0.00,2,Cruise,33.5659
1261.0,213,21.300,22.147,79.73,22.20,0.00,2,Cruise,33.6637
1262.0,213,21.300,22.147,79.73,22.20,0.00,2,Cruise,33.7615
1263.0,213,21.300,22.147,79.73,22.20,0.00,2,Cruise,33.8593
1264.0,214,21.400,22.147,79.73,22.20,0.00,2,Cruise,33.9571
1265.0,214,21.400,22.207,79.95,22.20,0.01,2,Cruise,33.9571
1266.0,214,21.400,22.267,80.16,22.20,0.07,2,Cruise,33.9571
1267.0,214,21.400,22.327,80.38,22.20,0.13,2,Cruise,33.9571
1268.0,215,21.500,22.387,80.59,22.20,0.19,2,Cruise,33.9571
1269.0,215,21.500,22.403,80.65,22.20,0.20,2,Cruise,33.9571
1270.0,215,21.500,22.419,80.71,22.20,0.22,2,Cruise,33.9571
1271.0,215,21.500,22.435,80.76,22.20,0.23,2,Cruise,33.9571
1272.0,215,21.500,22.451,80.82,22.20,0.25,2,Cruise,33.9571
1273.0,216,21.600,22.467,80.88,22.20,0.27,2,Cruise,33.9571
1274.0,216,21.600,22.477,80.92,22.20,0.28,2,Cruise,33.9571
1275.0,216,21.600,22.487,80.95,22.20,0.29,2,Cruise,33.9571
1276.0,216,21.600,22.498,80.99,22.20,0.30,2,Cruise,33.9571
1277.0,217,21.700,22.508,81.03,22.20,0.31,2,Cruise,33.9571
1278.0,217,21.700,22.542,81.15,22.20,0.34,2,Cruise,33.9571
1279.0,217,21.700,22.576,81.27,22.20,0.38,2,Cruise,33.9571
1280.0,217,21.700,22.609,81.39,22.20,0.41,2,Cruise,33.9571
1281.0,217,21.700,22.643,81.51,22.20,0.44,2,Cruise,33.9571
1282.0,218,21.800,22.676,81.63,22.20,0.48,2,Cruise,33.9571
1283.0,218,21.800,22.686,81.67,22.20,0.49,2,Cruise,33.9571
1284.0,218,21.800,22.696,81.70,22.20,0.50,2,Cruise,33.9571
1285.0,218,21.800,22.705,81.74,22.20,0.51,2,Cruise,33.9571
1286.0,219,21.900,22.715,81.77,22.20,0.51,2,Cruise,33.9571
1287.0,219,21.900,22.715,81.77,22.20,0.51,2,Cruise,33.9692
1288.0,219,21.900,22.715,81.77,22.20,0.51,2,Cruise,33.9813
1289.0,219,21.900,22.715,81.77,22.20,0.51,2,Cruise,33.9933
1290.0,220,22.000,22.715,81.77,22.20,0.51,0,Brake,34.0054
1291.0,220,22.000,21.975,79.11,22.20,0.00,2,Cruise,34.0054
1292.0,220,22.000,22.037,79.33,22.20,0.00,2,Cruise,34.0054
1293.0,220,22.000,22.099,79.55,22.20,0.00,2,Cruise,34.0054
1294.0,220,22.000,22.160,79.78,22.20,0.00,2,Cruise,34.0054
1295.0,221,22.100,22.222,80.00,22.20,0.02,2,Cruise,34.0054
1296.0,221,22.100,22.223,80.00,22.20,0.02,2,Cruise,34.0054
1297.0,221,22.100,22.224,80.00,22.20,0.02,2,Cruise,34.0054
1298.0,221,22.100,22.225,80.01,22.20,0.02,2,Cruise,34.0054
1299.0,222,22.200,22.226,80.01,22.20,0.03,1,Coast,34.0054
1300.0,222,22.200,22.222,80.00,22.20,0.02,1,Coast,34.0054
1301.0,222,22.200,22.219,79.99,22.20,0.02,1,Coast,34.0054
1302.0,222,22.200,22.215,79.98,22.20,0.02,1,Coast,34.0054
1303.0,222,22.200,22.212,79.96,22.20,0.01,1,Coast,34.0054
1304.0,223,22.300,22.208,79.95,22.20,0.01,1,Coast,34.0054
1305.0,223,22.300,22.228,80.02,22.20,0.03,1,Coast,34.0054
1306.0,223,22.300,22.247,80.09,22.20,0.05,1,Coast,34.0054
1307.0,223,22.300,22.266,80.16,22.20,0.07,1,Coast,34.0054
1308.0,224,22.400,22.285,80.22,22.20,0.08,1,Coast,34.0054
1309.0,224,22.400,22.307,80.31,22.20,0.11,1,Coast,34.0054
1310.0,224,22.400,22.330,80.39,22.20,0.13,1,Coast,34.0054
1311.0,224,22.400,22.352,80.47,22.20,0.15,1,Coast,34.0054
1312.0,224,22.400,22.375,80.55,22.20,0.17,1,Coast,34.0054
1313.0,225,22.500,22.397,80.63,22.20,0.20,1,Coast,34.0054
1314.0,225,22.500,22.366,80.52,22.20,0.17,1,Coast,34.0054
1315.0,225,22.500,22.335,80.41,22.20,0.13,1,Coast,34.0054
1316.0,225,22.500,22.304,80.29,22.20,0.10,1,Coast,34.0054
1317.0,226,22.600,22.273,80.18,22.20,0.07,1,Coast,34.0054
1318.0,226,22.600,22.319,80.35,22.20,0.12,1,Coast,34.0054
1319.0,226,22.600,22.365,80.52,22.20,0.17,1,Coast,34.0054
1320.0,226,22.600,22.411,80.68,22.20,0.21,1,Coast,34.0054
1321.0,226,22.600,22.457,80.85,22.20,0.26,1,Coast,34.0054
1322.0,227,22.700,22.503,81.01,22.20,0.30,1,Coast,34.0054
1323.0,227,22.700,22.512,81.04,22.20,0.31,1,Coast,34.0054
1324.0,227,22.700,22.522,81.08,22.20,0.32,1,Coast,34.0054
1325.0,227,22.700,22.531,81.11,22.20,0.33,1,Coast,34.0054
1326.0,228,22.800,22.540,81.14,22.20,0.34,1,Coast,34.0054
1327.0,228,22.800,22.512,81.04,22.20,0.31,1,Coast,34.0054
1328.0,228,22.800,22.485,80.95,22.20,0.29,1,Coast,34.0054
1329.0,228,22.800,22.458,80.85,22.20,0.26,1,Coast,34.0054
1330.0,228,22.800,22.430,80.75,22.20,0.23,1,Coast,34.0054
1331.0,229,22.900,22.403,80.65,22.20,0.20,1,Coast,34.0054
1332.0,229,22.900,22.411,80.68,22.20,0.21,1,Coast,34.0054
1333.0,229,22.900,22.420,80.71,22.20,0.22,1,Coast,34.0054
1334.0,229,22.900,22.428,80.74,22.20,0.23,1,Coast,34.0054
1335.0,230,23.000,22.436,80.77,22.20,0.24,1,Coast,34.0054
1336.0,230,23.000,22.399,80.64,22.20,0.20,1,Coast,34.0054
1337.0,230,23.000,22.361,80.50,22.20,0.16,1,Coast,34.0054
1338.0,230,23.000,22.324,80.37,22.20,0.12,1,Coast,34.0054
1339.0,230,23.000,22.286,80.23,22.20,0.09,1,Coast,34.0054
1340.0,231,23.100,22.249,80.10,22.20,0.05,1,Coast,34.0054
1341.0,231,23.100,22.243,80.07,22.20,0.04,1,Coast,34.0054
1342.0,231,23.100,22.236,80.05,22.20,0.04,1,Coast,34.0054
1343.0,231,23.100,22.230,80.03,22.20,0.03,1,Coast,34.0054
1344.0,232,23.200,22.223,80.00,22.20,0.02,1,Coast,34.0054
1345.0,232,23.200,22.231,80.03,22.20,0.03,1,Coast,34.0054
1346.0,232,23.200,22.239,80.06,22.20,0.04,1,Coast,34.0054
1347.0,232,23.200,22.247,80.09,22.20,0.05,1,Coast,34.0054
1348.0,232,23.200,22.255,80.12,22.20,0.06,1,Coast,34.0054
1349.0,233,23.300,22.263,80.15,22.20,0.06,1,Coast,34.0054
1350.0,233,23.300,22.294,80.26,22.20,0.09,1,Coast,34.0054
1351.0,233,23.300,22.324,80.37,22.20,0.12,1,Coast,34.0054
1352.0,233,23.300,22.354,80.48,22.20,0.15,1,Coast,34.0054
1353.0,234,23.400,22.385,80.58,22.20,0.18,2,Cruise,34.0054
1354.0,234,23.400,22.491,80.97,22.20,0.29,2,Cruise,34.0054
1355.0,234,23.400,22.597,81.35,22.20,0.40,2,Cruise,34.0054
1356.0,234,23.400,22.703,81.73,22.20,0.50,2,Cruise,34.0054
1357.0,234,23.400,22.809,82.11,22.20,0.61,2,Cruise,34.0054
1358.0,235,23.500,22.915,82.49,22.20,0.72,1,Coast,34.0054
1359.0,235,23.500,22.942,82.59,22.20,0.74,1,Coast,34.0054
1360.0,235,23.500,22.969,82.69,22.20,0.77,1,Coast,34.0054
1361.0,235,23.500,22.996,82.79,22.20,0.80,1,Coast,34.0054
1362.0,236,23.600,23.023,82.88,22.20,0.82,1,Coast,34.0054
1363.0,236,23.600,22.985,82.75,22.20,0.79,1,Coast,34.0054
1364.0,236,23.600,22.947,82.61,22.20,0.75,1,Coast,34.0054
1365.0,236,23.600,22.910,82.47,22.20,0.71,1,Coast,34.0054
1366.0,237,23.700,22.872,82.34,22.20,0.67,2,Cruise,34.0054
1367.0,237,23.700,22.927,82.54,22.20,0.73,2,Cruise,34.0054
1368.0,237,23.700,22.982,82.74,22.20,0.78,2,Cruise,34.0054
1369.0,237,23.700,23.037,82.93,22.20,0.84,2,Cruise,34.0054
1370.0,237,23.700,23.092,83.13,22.20,0.89,2,Cruise,34.0054
1371.0,238,23.800,23.147,83.33,22.20,0.95,2,Cruise,34.0054
1372.0,238,23.800,23.184,83.46,22.20,0.98,2,Cruise,34.0054
1373.0,238,23.800,23.222,83.60,22.20,1.02,2,Cruise,34.0054
1374.0,238,23.800,23.259,83.73,22.20,1.06,2,Cruise,34.0054
1375.0,239,23.900,23.296,83.87,22.20,1.10,2,Cruise,34.0054
1376.0,239,23.900,23.296,83.87,22.20,1.10,2,Cruise,34.0160
1377.0,239,23.900,23.296,83.87,22.20,1.10,2,Cruise,34.0265
1378.0,239,23.900,23.296,83.87,22.20,1.10,2,Cruise,34.0371
1379.0,240,24.000,23.296,83.87,22.20,1.10,2,Cruise,34.0476
1380.0,240,24.000,23.322,83.96,22.20,1.12,2,Cruise,34.0476
1381.0,240,24.000,23.348,84.05,22.20,1.15,2,Cruise,34.0476
1382.0,240,24.000,23.373,84.14,22.20,1.17,2,Cruise,34.0476
1383.0,240,24.000,23.399,84.24,22.20,1.20,2,Cruise,34.0476
1384.0,241,24.100,23.424,84.33,1.00,0.00,1,Coast,34.0476
1385.0,241,24.100,23.436,84.37,1.00,0.00,1,Coast,34.0476
1386.0,241,24.100,23.447,84.41,1.00,0.00,1,Coast,34.0476
1387.0,241,24.100,23.458,84.45,1.00,0.00,1,Coast,34.0476
1388.0,242,24.200,23.469,84.49,22.20,1.27,0,Brake,34.0476
1389.0,242,24.200,22.693,81.70,22.20,0.49,0,Brake,34.0476
1390.0,242,24.200,21.919,78.91,22.20,0.00,1,Coast,34.0476
1391.0,242,24.200,21.946,79.01,22.20,0.00,1,Coast,34.0476
1392.0,243,24.300,21.973,79.10,22.20,0.00,1,Coast,34.0476
1393.0,243,24.300,21.990,79.17,22.20,0.00,1,Coast,34.0476
1394.0,243,24.300,22.008,79.23,22.20,0.00,1,Coast,34.0476
1395.0,243,24.300,22.025,79.29,22.20,0.00,1,Coast,34.0476
1396.0,243,24.300,22.042,79.35,22.20,0.00,1,Coast,34.0476
1397.0,244,24.400,22.060,79.41,22.20,0.00,1,Coast,34.0476
1398.0,244,24.400,22.113,79.61,22.20,0.00,1,Coast,34.0476
1399.0,244,24.400,22.167,79.80,22.20,0.00,1,Coast,34.0476
1400.0,244,24.400,22.221,79.99,22.20,0.02,1,Coast,34.0476
1401.0,245,24.500,22.274,80.19,22.20,0.07,1,Coast,34.0476
1402.0,245,24.500,22.245,80.08,22.20,0.05,1,Coast,34.0476
1403.0,245,24.500,22.216,79.98,22.20,0.02,1,Coast,34.0476
1404.0,245,24.500,22.187,79.87,22.20,0.00,1,Coast,34.0476
1405.0,245,24.500,22.158,79.77,22.20,0.00,1,Coast,34.0476
1406.0,246,24.600,22.129,79.66,22.20,0.00,1,Coast,34.0476
1407.0,246,24.600,22.129,79.66,22.20,0.00,1,Coast,34.0476
1408.0,246,24.600,22.129,79.66,22.20,0.00,1,Coast,34.0476
1409.0,246,24.600,22.129,79.67,22.20,0.00,1,Coast,34.0476
1410.0,247,24.700,22.129,79.67,22.20,0.00,1,Coast,34.0476
1411.0,247,24.700,22.115,79.61,22.20,0.00,1,Coast,34.0476
1412.0,247,24.700,22.100,79.56,22.20,0.00,1,Coast,34.0476
1413.0,247,24.700,22.085,79.51,22.20,0.00,1,Coast,34.0476
1414.0,247,24.700,22.071,79.45,22.20,0.00,1,Coast,34.0476
1415.0,248,24.800,22.056,79.40,22.20,0.00,1,Coast,34.0476
1416.0,248,24.800,22.064,79.43,22.20,0.00,1,Coast,34.0476
1417.0,248,24.800,22.072,79.46,22.20,0.00,1,Coast,34.0476
1418.0,248,24.800,22.080,79.49,22.20,0.00,1,Coast,34.0476
1419.0,249,24.900,22.088,79.52,22.20,0.00,1,Coast,34.0476
1420.0,249,24.900,22.076,79.47,22.20,0.00,1,Coast,34.0476
1421.0,249,24.900,22.065,79.43,22.20,0.00,1,Coast,34.0476
1422.0,249,24.900,22.053,79.39,22.20,0.00,1,Coast,34.0476
1423.0,249,24.900,22.042,79.35,22.20,0.00,1,Coast,34.0476
1424.0,250,25.000,22.030,79.31,22.20,0.00,1,Coast,34.0476
1425.0,250,25.000,21.966,79.08,22.20,0.00,1,Coast,34.0476
1426.0,250,25.000,21.903,78.85,22.20,0.00,1,Coast,34.0476
1427.0,250,25.000,21.839,78.62,22.20,0.00,1,Coast,34.0476
1428.0,251,25.100,21.776,78.39,22.20,0.00,1,Coast,34.0476
1429.0,251,25.100,21.680,78.05,22.20,0.00,1,Coast,34.0476
1430.0,251,25.100,21.585,77.71,22.20,0.00,1,Coast,34.0476
1431.0,251,25.100,21.490,77.36,22.20,0.00,1,Coast,34.0476
1432.0,251,25.100,21.395,77.02,22.20,0.00,1,Coast,34.0476
1433.0,252,25.200,21.301,76.68,22.20,0.00,1,Coast,34.0476
1434.0,252,25.200,21.268,76.56,22.20,0.00,1,Coast,34.0476
1435.0,252,25.200,21.235,76.45,22.20,0.00,1,Coast,34.0476
1436.0,252,25.200,21.202,76.33,22.20,0.00,1,Coast,34.0476
1437.0,252,25.200,21.169,76.21,22.20,0.00,1,Coast,34.0476
1438.0,253,25.300,21.137,76.09,22.20,0.00,1,Coast,34.0476
1439.0,253,25.300,21.094,75.94,22.20,0.00,1,Coast,34.0476
1440.0,253,25.300,21.051,75.78,22.20,0.00,1,Coast,34.0476
1441.0,253,25.300,21.008,75.63,22.20,0.00,1,Coast,34.0476
1442.0,253,25.300,20.965,75.47,22.20,0.00,1,Coast,34.0476
1443.0,254,25.400,20.922,75.32,22.20,0.00,1,Coast,34.0476
1444.0,254,25.400,20.904,75.26,22.20,0.00,1,Coast,34.0476
1445.0,254,25.400,20.886,75.19,22.20,0.00,1,Coast,34.0476
1446.0,254,25.400,20.868,75.13,22.20,0.00,1,Coast,34.0476
1447.0,255,25.500,20.850,75.06,22.20,0.00,2,Cruise,34.0476
1448.0,255,25.500,20.875,75.15,22.20,0.00,2,Cruise,34.0476
1449.0,255,25.500,20.899,75.24,22.20,0.00,2,Cruise,34.0476
1450.0,255,25.500,20.923,75.32,22.20,0.00,2,Cruise,34.0476
1451.0,255,25.500,20.947,75.41,22.20,0.00,2,Cruise,34.0476
1452.0,256,25.600,20.971,75.50,22.20,0.00,1,Coast,34.0476
1453.0,256,25.600,20.921,75.31,22.20,0.00,1,Coast,34.0476
1454.0,256,25.600,20.870,75.13,22.20,0.00,1,Coast,34.0476
1455.0,256,25.600,20.820,74.95,22.20,0.00,1,Coast,34.0476
1456.0,256,25.600,20.769,74.77,22.20,0.00,1,Coast,34.0476
1457.0,257,25.700,20.719,74.59,22.20,0.00,1,Coast,34.0476
1458.0,257,25.700,20.627,74.26,22.20,0.00,1,Coast,34.0476
1459.0,257,25.700,20.536,73.93,22.20,0.00,1,Coast,34.0476
1460.0,257,25.700,20.445,73.60,22.20,0.00,1,Coast,34.0476
1461.0,257,25.700,20.355,73.28,22.20,0.00,1,Coast,34.0476
1462.0,258,25.800,20.264,72.95,22.20,0.00,1,Coast,34.0476
1463.0,258,25.800,20.274,72.99,22.20,0.00,1,Coast,34.0476
1464.0,258,25.800,20.284,73.02,22.20,0.00,1,Coast,34.0476
1465.0,258,25.800,20.294,73.06,22.20,0.00,1,Coast,34.0476
1466.0,258,25.800,20.303,73.09,22.20,0.00,1,Coast,34.0476
1467.0,259,25.900,20.313,73.13,22.20,0.00,1,Coast,34.0476
1468.0,259,25.900,20.323,73.16,22.20,0.00,1,Coast,34.0476
1469.0,259,25.900,20.333,73.20,22.20,0.00,1,Coast,34.0476
1470.0,259,25.900,20.343,73.23,22.20,0.00,1,Coast,34.0476
1471.0,259,25.900,20.353,73.27,22.20,0.00,1,Coast,34.0476
1472.0,260,26.000,20.363,73.31,22.20,0.00,1,Coast,34.0476
1473.0,260,26.000,20.311,73.12,22.20,0.00,1,Coast,34.0476
1474.0,260,26.000,20.259,72.93,22.20,0.00,1,Coast,34.0476
1475.0,260,26.000,20.207,72.74,22.20,0.00,1,Coast,34.0476
1476.0,260,26.000,20.155,72.56,22.20,0.00,1,Coast,34.0476
1477.0,261,26.100,20.103,72.37,22.20,0.00,1,Coast,34.0476
1478.0,261,26.100,20.103,72.37,22.20,0.00,1,Coast,34.0476
1479.0,261,26.100,20.103,72.37,22.20,0.00,1,Coast,34.0476
1480.0,261,26.100,20.103,72.37,22.20,0.00,1,Coast,34.0476
1481.0,261,26.100,20.103,72.37,22.20,0.00,1,Coast,34.0476
1482.0,262,26.200,20.103,72.37,22.20,0.00,1,Coast,34.0476
1483.0,262,26.200,20.110,72.40,22.20,0.00,1,Coast,34.0476
1484.0,262,26.200,20.118,72.42,22.20,0.00,1,Coast,34.0476
1485.0,262,26.200,20.125,72.45,22.20,0.00,1,Coast,34.0476
1486.0,262,26.200,20.133,72.48,22.20,0.00,1,Coast,34.0476
1487.0,263,26.300,20.140,72.50,22.20,0.00,2,Cruise,34.0476
1488.0,263,26.300,20.182,72.66,22.20,0.00,2,Cruise,34.0476
1489.0,263,26.300,20.224,72.81,22.20,0.00,2,Cruise,34.0476
1490.0,263,26.300,20.266,72.96,22.20,0.00,2,Cruise,34.0476
1491.0,264,26.400,20.308,73.11,22.20,0.00,2,Cruise,34.0476
1492.0,264,26.400,20.375,73.35,22.20,0.00,2,Cruise,34.0476
1493.0,264,26.400,20.443,73.59,22.20,0.00,2,Cruise,34.0476
1494.0,264,26.400,20.510,73.84,22.20,0.00,2,Cruise,34.0476
1495.0,264,26.400,20.577,74.08,22.20,0.00,2,Cruise,34.0476
1496.0,265,26.500,20.644,74.32,22.20,0.00,1,Coast,34.0476
1497.0,265,26.500,20.657,74.36,22.20,0.00,1,Coast,34.0476
1498.0,265,26.500,20.669,74.41,22.20,0.00,1,Coast,34.0476
1499.0,265,26.500,20.682,74.45,22.20,0.00,1,Coast,34.0476
1500.0,265,26.500,20.694,74.50,22.20,0.00,1,Coast,34.0476
1501.0,266,26.600,20.707,74.54,22.20,0.00,2,Cruise,34.0476
1502.0,266,26.600,20.722,74.60,22.20,0.00,2,Cruise,34.0476
1503.0,266,26.600,20.738,74.66,22.20,0.00,2,Cruise,34.0476
1504.0,266,26.600,20.753,74.71,22.20,0.00,2,Cruise,34.0476
1505.0,266,26.600,20.768,74.77,22.20,0.00,2,Cruise,34.0476
1506.0,267,26.700,20.784,74.82,22.20,0.00,1,Coast,34.0476
1507.0,267,26.700,20.716,74.58,22.20,0.00,1,Coast,34.0476
1508.0,267,26.700,20.647,74.33,22.20,0.00,1,Coast,34.0476
1509.0,267,26.700,20.580,74.09,22.20,0.00,1,Coast,34.0476
1510.0,267,26.700,20.512,73.84,22.20,0.00,1,Coast,34.0476
1511.0,268,26.800,20.444,73.60,22.20,0.00,1,Coast,34.0476
1512.0,268,26.800,20.376,73.35,22.20,0.00,1,Coast,34.0476
1513.0,268,26.800,20.307,73.11,22.20,0.00,1,Coast,34.0476
1514.0,268,26.800,20.239,72.86,22.20,0.00,1,Coast,34.0476
1515.0,268,26.800,20.171,72.62,22.20,0.00,1,Coast,34.0476
1516.0,269,26.900,20.103,72.37,22.20,0.00,2,Cruise,34.0476
1517.0,269,26.900,20.270,72.97,22.20,0.00,2,Cruise,34.0476
1518.0,269,26.900,20.437,73.57,22.20,0.00,2,Cruise,34.0476
1519.0,269,26.900,20.603,74.17,22.20,0.00,2,Cruise,34.0476
1520.0,269,26.900,20.770,74.77,22.20,0.00,2,Cruise,34.0476
1521.0,270,27.000,20.936,75.37,22.20,0.00,1,Coast,34.0476
1522.0,270,27.000,20.799,74.87,22.20,0.00,1,Coast,34.0476
1523.0,270,27.000,20.661,74.38,22.20,0.00,1,Coast,34.0476
1524.0,270,27.000,20.525,73.89,22.20,0.00,1,Coast,34.0476
1525.0,271,27.100,20.388,73.40,22.20,0.00,2,Cruise,34.0476
1526.0,271,27.100,20.458,73.65,22.20,0.00,2,Cruise,34.0476
1527.0,271,27.100,20.527,73.90,22.20,0.00,2,Cruise,34.0476
1528.0,271,27.100,20.597,74.15,22.20,0.00,2,Cruise,34.0476
1529.0,271,27.100,20.666,74.40,22.20,0.00,2,Cruise,34.0476
1530.0,272,27.200,20.735,74.65,22.20,0.00,2,Cruise,34.0476
1531.0,272,27.200,20.793,74.85,22.20,0.00,2,Cruise,34.0476
1532.0,272,27.200,20.850,75.06,22.20,0.00,2,Cruise,34.0476
1533.0,272,27.200,20.908,75.27,22.20,0.00,2,Cruise,34.0476
1534.0,272,27.200,20.965,75.47,22.20,0.00,2,Cruise,34.0476
1535.0,273,27.300,21.022,75.68,22.20,0.00,2,Cruise,34.0476
1536.0,273,27.300,21.068,75.85,22.20,0.00,2,Cruise,34.0476
1537.0,273,27.300,21.114,76.01,22.20,0.00,2,Cruise,34.0476
1538.0,273,27.300,21.160,76.18,22.20,0.00,2,Cruise,34.0476
1539.0,273,27.300,21.206,76.34,22.20,0.00,2,Cruise,34.0476
1540.0,274,27.400,21.252,76.51,22.20,0.00,2,Cruise,34.0476
1541.0,274,27.400,21.252,76.51,22.20,0.00,2,Cruise,34.0581
1542.0,274,27.400,21.252,76.51,22.20,0.00,2,Cruise,34.0685
1543.0,274,27.400,21.252,76.51,22.20,0.00,2,Cruise,34.0789
1544.0,274,27.400,21.252,76.51,22.20,0.00,2,Cruise,34.0893
1545.0,275,27.500,21.252,76.51,22.20,0.00,1,Coast,34.0997
1546.0,275,27.500,21.245,76.48,22.20,0.00,1,Coast,34.0997
1547.0,275,27.500,21.237,76.45,22.20,0.00,1,Coast,34.0997
1548.0,275,27.500,21.230,76.43,22.20,0.00,1,Coast,34.0997
1549.0,276,27.600,21.222,76.40,22.20,0.00,2,Cruise,34.0997
1550.0,276,27.600,21.319,76.75,22.20,0.00,2,Cruise,34.0997
1551.0,276,27.600,21.415,77.09,22.20,0.00,2,Cruise,34.0997
